"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Lovers in a Dangerous Spacetime","Xbox One",82,27,7.2,34,2015-09-09,"Platformer/2D/Action/Shooter/Shoot-'Em-Up/Horizontal","Platformer",8.2,"ALTO","MEDIO",0.999999999999999,0.999999999999999,0
"Tom Clancy's The Division 2","Xbox One",82,30,5.8,408,2019-03-12,"First-Person/Action/Shooter/Third-Person/Tactical","First-Person",8.2,"ALTO","MEDIO",2.4,2.4,0
"Borderlands 3","Xbox One",82,25,5.4,438,2019-09-13,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",2.8,2.8,0
"Blasphemous","Xbox One",82,14,8,76,2019-09-10,"Action Adventure/Open-World","Action Adventure",8.2,"ALTO","ALTO",0.199999999999999,0.199999999999999,0
"FIFA 15","Xbox One",82,33,5.4,364,2014-09-23,"Sports/Traditional/Team/Soccer/Sim","Sports",8.2,"ALTO","MEDIO",2.8,2.8,0
"Prey: Mooncrash","Xbox One",82,11,6.7,16,2018-06-10,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",1.5,1.5,0
"Tales From The Borderlands: Episode 1 - Zer0 Sum","Xbox One",82,8,8.2,63,2014-11-26,"Miscellaneous/General/Adventure/General","Miscellaneous",8.2,"ALTO","ALTO",0,0,0
"AVICII Invector","Xbox One",82,12,7.7,12,2019-12-10,"Action/Rhythm/Music","Action",8.2,"ALTO","ALTO",0.499999999999999,0.499999999999999,0
"eFootball PES 2020","Xbox One",82,9,7.1,120,2019-09-10,"Sports/Team/Soccer/Sim","Sports",8.2,"ALTO","MEDIO",1.1,1.1,0
"SNK 40th Anniversary Collection","Xbox One",82,9,8.8,4,2019-05-03,"Miscellaneous/Compilation","Miscellaneous",8.2,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"Hand of Fate 2","Xbox One",82,7,7.9,15,2017-12-01,"Miscellaneous/Board / Card Game","Miscellaneous",8.2,"ALTO","ALTO",0.299999999999999,0.299999999999999,0
"10 Second Ninja X","Xbox One",82,10,4.5,8,2016-07-19,"Action/Platformer/2D","Action",8.2,"ALTO","BAIXO",3.7,3.7,0
"Far Cry 5","Xbox One",82,32,6.8,431,2018-03-27,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",1.4,1.4,0
"The Evil Within 2","Xbox One",82,24,9.1,657,2017-10-13,"Action Adventure/Survival","Action Adventure",8.2,"ALTO","ALTO",-0.9,0.9,0
"Pro Evolution Soccer 2019","Xbox One",82,12,6.6,55,2018-08-28,"Sports/Team/Soccer/Sim","Sports",8.2,"ALTO","MEDIO",1.6,1.6,0
"The Elder Scrolls V: Skyrim Special Edition","Xbox One",82,24,7.6,269,2016-10-28,"Role-Playing/Western-Style","Role-Playing",8.2,"ALTO","ALTO",0.6,0.6,0
"DiRT Rally 2.0","Xbox One",82,21,7.2,47,2019-02-26,"Racing/Simulation/Automobile","Racing",8.2,"ALTO","MEDIO",0.999999999999999,0.999999999999999,0
"Pro Evolution Soccer 2018","Xbox One",82,11,6.3,45,2017-09-12,"Sports/Team/Soccer/Sim","Sports",8.2,"ALTO","MEDIO",1.9,1.9,0
"NBA 2K15","Xbox One",82,9,6.2,100,2014-10-07,"Sports/Traditional/Team/Basketball/Sim","Sports",8.2,"ALTO","MEDIO",2,2,0
"Indivisible","Xbox One",82,11,5.7,35,2019-10-08,"Role-Playing/Action RPG","Role-Playing",8.2,"ALTO","MEDIO",2.5,2.5,0
"Metro Exodus","Xbox One",82,32,6.9,617,2019-02-15,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",1.3,1.3,0
"Rock Band Rivals","Xbox One",82,10,6.6,5,2016-10-18,"Action/Rhythm/Music","Action",8.2,"ALTO","MEDIO",1.6,1.6,1
"Resident Evil HD Remaster","Xbox One",82,16,8.4,202,2015-01-20,"Horror/Action Adventure/Survival","Horror",8.2,"ALTO","ALTO",-0.200000000000001,0.200000000000001,0
"Far Cry 4","Xbox One",82,15,7.6,465,2014-11-18,"Action/Shooter/First-Person/Modern/Arcade","Action",8.2,"ALTO","ALTO",0.6,0.6,0
"Dauntless","Xbox One",82,7,4.6,36,2019-05-21,"Role-Playing/Action RPG","Role-Playing",8.2,"ALTO","BAIXO",3.6,3.6,0
"Madden NFL 18","Xbox One",82,22,4.3,61,2017-08-22,"Sports/Team/Football/Sim","Sports",8.2,"ALTO","BAIXO",3.9,3.9,0
"Bulletstorm: Full Clip Edition","Xbox One",82,13,7,33,2017-04-07,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",1.2,1.2,0
"Kalimba","Xbox One",81,26,7.4,34,2014-12-17,"Action/General","Action",8.1,"ALTO","MEDIO",0.699999999999999,0.699999999999999,1
"Tekken 7","Xbox One",81,16,6.6,137,2017-06-02,"Action/Fighting/3D","Action",8.1,"ALTO","MEDIO",1.5,1.5,0
"Stellaris: Console Edition","Xbox One",81,8,7.1,21,2019-02-26,"Strategy/Real-Time/General","Strategy",8.1,"ALTO","MEDIO",1,1,0
"Call of Duty: Black Ops III","Xbox One",81,15,4.6,750,2015-11-06,"Action/Shooter/First-Person/Arcade","Action",8.1,"ALTO","BAIXO",3.5,3.5,0
"Super Mega Baseball 2","Xbox One",81,21,7.2,24,2018-05-01,"Sports/Team/Baseball/Arcade","Sports",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"World of Final Fantasy Maxima","Xbox One",81,9,7.8,18,2018-11-06,"Role-Playing/Japanese-Style","Role-Playing",8.1,"ALTO","ALTO",0.3,0.3,0
"Call of Duty: Advanced Warfare","Xbox One",81,53,5.5,934,2014-11-03,"Action/Shooter/First-Person/Modern/Arcade","Action",8.1,"ALTO","MEDIO",2.6,2.6,0
"Star Wars Jedi: Fallen Order","Xbox One",81,33,8.2,673,2019-11-15,"Action/Action Adventure/General","Action",8.1,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Unravel Two","Xbox One",81,23,7.4,48,2018-06-09,"Action/Platformer/2D","Action",8.1,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Life is Strange: Before the Storm - Episode 3: Hell is Empty","Xbox One",81,10,7.5,23,2017-12-20,"Action Adventure/General","Action Adventure",8.1,"ALTO","ALTO",0.6,0.6,0
"Guitar Hero Live","Xbox One",81,21,5,76,2015-10-20,"Action/Rhythm/Music","Action",8.1,"ALTO","MEDIO",3.1,3.1,0
"Sunset Overdrive","Xbox One",81,89,7.8,1415,2014-10-28,"General/Action/General/Shooter/Third-Person/Arcade","General",8.1,"ALTO","ALTO",0.3,0.3,1
"The Gardens Between","Xbox One",81,7,6.8,26,2018-11-29,"Adventure/General","Adventure",8.1,"ALTO","MEDIO",1.3,1.3,0
"Madden NFL 19","Xbox One",81,21,2.8,97,2018-08-10,"Sports/Team/Football/Sim","Sports",8.1,"ALTO","BAIXO",5.3,5.3,0
"Watch Dogs 2","Xbox One",81,11,7.3,292,2016-11-15,"Action Adventure/Open-World","Action Adventure",8.1,"ALTO","MEDIO",0.8,0.8,0
"Middle-earth: Shadow of War","Xbox One",81,38,4.2,366,2017-10-10,"Action Adventure/Open-World","Action Adventure",8.1,"ALTO","BAIXO",3.9,3.9,0
"Awesomenauts Assemble!","Xbox One",81,7,7.2,5,2016-09-07,"Strategy/Real-Time/MOBA","Strategy",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Laser League","Xbox One",81,11,7.3,12,2018-05-10,"Sports/Team/Futuristic","Sports",8.1,"ALTO","MEDIO",0.8,0.8,0
"Project CARS","Xbox One",81,16,5.8,154,2015-05-12,"Driving/Racing/Simulation/General/Automobile","Driving",8.1,"ALTO","MEDIO",2.3,2.3,0
"Valiant Hearts: The Great War","Xbox One",81,16,8.1,204,2014-06-25,"Platformer/2D/Action/Platformer/2D","Platformer",8.1,"ALTO","ALTO",0,0,0
"Maldita Castilla EX: Cursed Castilla","Xbox One",81,12,7.8,33,2016-07-20,"Action/Platformer/2D","Action",8.1,"ALTO","ALTO",0.3,0.3,1
"Remnant: From the Ashes","Xbox One",81,13,7.2,107,2019-08-20,"Action/Shooter/Third-Person/Arcade","Action",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Cities: Skylines - Xbox One Edition","Xbox One",81,30,6.3,70,2017-04-21,"Strategy/Management/Government","Strategy",8.1,"ALTO","MEDIO",1.8,1.8,1
"Aragami: Shadow Edition","Xbox One",81,8,5.5,8,2018-06-05,"Action Adventure/General","Action Adventure",8.1,"ALTO","MEDIO",2.6,2.6,1
"Ys Origin","Xbox One",81,14,7.4,17,2018-04-11,"Role-Playing/Action RPG","Role-Playing",8.1,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Sniper Elite 4","Xbox One",81,18,7.3,74,2017-02-14,"Action/Shooter/First-Person/Tactical","Action",8.1,"ALTO","MEDIO",0.8,0.8,0
"Wargroove","Xbox One",81,8,5.4,35,2019-02-01,"General/Strategy/Turn-Based/Tactics","General",8.1,"ALTO","MEDIO",2.7,2.7,0
"Halo Wars: Definitive Edition","Xbox One",81,9,7.7,103,2017-02-21,"Strategy/Real-Time/General","Strategy",8.1,"ALTO","ALTO",0.399999999999999,0.399999999999999,1
"Subnautica","Xbox One",81,9,8.1,56,2018-12-04,"Adventure/General","Adventure",8.1,"ALTO","ALTO",0,0,0
"Call of Duty: Modern Warfare","Xbox One",80,22,3.7,1269,2019-10-25,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","BAIXO",4.3,4.3,0
"Plants vs Zombies: Garden Warfare 2","Xbox One",80,64,7.9,120,2016-02-23,"Action/Shooter/Third-Person/Tactical","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Tales of Vesperia: Definitive Edition","Xbox One",80,10,7.2,35,2019-01-11,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","MEDIO",0.8,0.8,0
"Pac-Man 256","Xbox One",80,10,7.3,6,2016-06-21,"Action/General/Arcade","Action",8,"ALTO","MEDIO",0.7,0.7,0
"Darksiders: Warmastered Edition","Xbox One",80,17,8.2,41,2016-11-22,"Action Adventure/Open-World","Action Adventure",8,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Phoenix Wright: Ace Attorney Trilogy","Xbox One",80,12,7.3,19,2019-04-09,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","MEDIO",0.7,0.7,0
"LEGO Dimensions","Xbox One",80,12,7,32,2015-09-27,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",1,1,0
"Super Time Force","Xbox One",80,36,6.5,118,2014-05-14,"Action/Platformer/Shooter/2D/Scrolling/Shoot-'Em-Up/Vertical","Action",8,"ALTO","MEDIO",1.5,1.5,1
"King's Quest Chapter 3: Once Upon a Climb","Xbox One",80,8,5.7,10,2016-04-26,"Adventure/General","Adventure",8,"ALTO","MEDIO",2.3,2.3,0
"Life is Strange: Episode 5 - Polarized","Xbox One",80,7,8.3,87,2015-10-20,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Game of Thrones: Episode Three - The Sword in the Darkness","Xbox One",80,9,7.8,34,2015-03-25,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","ALTO",0.2,0.2,0
"Sine Mora EX","Xbox One",80,7,8.1,7,2017-08-08,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",8,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Trine 4: The Nightmare Prince","Xbox One",80,16,6.9,17,2019-10-08,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",1.1,1.1,0
"Overcooked!","Xbox One",80,13,6.9,42,2016-08-03,"Action/Simulation/Arcade/Virtual/Career","Action",8,"ALTO","MEDIO",1.1,1.1,0
"Virginia","Xbox One",80,13,5.7,42,2016-09-22,"Adventure/3D/First-Person","Adventure",8,"ALTO","MEDIO",2.3,2.3,0
"Trials Fusion","Xbox One",80,28,7,169,2014-04-16,"Driving/Racing/Arcade/Motorcycle/Automobile/Street/Street","Driving",8,"ALTO","MEDIO",1,1,0
"Life is Strange: Episode 3 - Chaos Theory","Xbox One",80,12,8.4,73,2015-05-19,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",-0.4,0.4,0
"Game of Thrones: Episode One - Iron From Ice","Xbox One",80,14,7.9,82,2014-12-03,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Naruto Shippuden: Ultimate Ninja Storm 4","Xbox One",80,12,8.2,86,2016-02-09,"Action/Fighting/3D","Action",8,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Borderlands: The Handsome Collection","Xbox One",80,11,7.9,160,2015-03-24,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Wonder Boy: The Dragon's Trap","Xbox One",80,14,7.6,18,2017-04-18,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",0.4,0.4,0
"Castlevania Anniversary Collection","Xbox One",80,7,7.5,13,2019-05-16,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.5,0.5,0
"Mutant Year Zero: Road to Eden","Xbox One",80,13,8,75,2018-12-04,"Strategy/Turn-Based/Tactics","Strategy",8,"ALTO","ALTO",0,0,0
"Game of Thrones: Episode Six - The Ice Dragon","Xbox One",80,7,7.8,30,2015-11-17,"Action/General/Adventure/Point-and-Click","Action",8,"ALTO","ALTO",0.2,0.2,0
"Mega Man Legacy Collection","Xbox One",80,30,8.4,83,2015-08-25,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",-0.4,0.4,0
"Super Mega Baseball: Extra Innings","Xbox One",80,11,7.1,20,2015-08-14,"Sports/Team/Baseball/Arcade","Sports",8,"ALTO","MEDIO",0.9,0.9,1
"NHL 16","Xbox One",80,18,6,86,2015-09-15,"Sports/Team/Ice Hockey/Sim","Sports",8,"ALTO","MEDIO",2,2,0
"Hand of Fate","Xbox One",80,11,7.3,44,2015-02-18,"Role-Playing/Miscellaneous/General/Board / Card Game","Role-Playing",8,"ALTO","MEDIO",0.7,0.7,0
"Valfaris","Xbox One",80,8,7.9,9,2019-11-15,"Action/Platformer/2D","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Aaero","Xbox One",80,13,6.5,11,2017-04-11,"Action/Shooter/Rail","Action",8,"ALTO","MEDIO",1.5,1.5,0
"Street Fighter: 30th Anniversary Collection","Xbox One",80,11,7.6,29,2018-05-29,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.4,0.4,0
"Darkwood","Xbox One",80,10,7.8,8,2019-05-17,"Action Adventure/Survival","Action Adventure",8,"ALTO","ALTO",0.2,0.2,0
"Dragon's Dogma: Dark Arisen","Xbox One",80,8,7.8,43,2017-10-03,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","ALTO",0.2,0.2,0
"The Turing Test","Xbox One",80,16,7.3,74,2016-08-30,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","MEDIO",0.7,0.7,1
"Kingdom Hearts III","Xbox One",80,23,8.3,561,2019-01-29,"Action RPG/Action Adventure/Fantasy/Role-Playing/Action RPG","Action RPG",8,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Children of Morta","Xbox One",80,12,8.4,37,2019-10-15,"Role-Playing/Adventure/General/Action RPG","Role-Playing",8,"ALTO","ALTO",-0.4,0.4,0
"Borderlands: Game of the Year Edition","Xbox One",80,7,6.7,23,2019-04-03,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","MEDIO",1.3,1.3,0
"The Adventure Pals","Xbox One",80,8,7.2,13,2018-04-03,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",0.8,0.8,0
"The Golf Club 2019 featuring PGA Tour","Xbox One",80,7,4.9,28,2018-08-28,"Sports/Individual/Golf/Sim","Sports",8,"ALTO","BAIXO",3.1,3.1,0
"Tom Clancy's The Division","Xbox One",80,33,6.9,702,2016-03-08,"Shooter/Modern/Modern/Action/Shooter/Third-Person/Tactical/Arcade","Shooter",8,"ALTO","MEDIO",1.1,1.1,0
"Madden NFL 15","Xbox One",80,19,6.2,138,2014-08-26,"Sports/Traditional/Team/Football/Sim","Sports",8,"ALTO","MEDIO",1.8,1.8,0
"Life is Strange 2: Episode 1 - Roads","Xbox One",80,14,5.1,58,2018-09-27,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",2.9,2.9,0
"Arise: A Simple Story","Xbox One",80,10,7.8,36,2019-12-03,"Action/General","Action",8,"ALTO","ALTO",0.2,0.2,0
"King's Quest Chapter 1: A Knight to Remember","Xbox One",80,26,7.8,40,2015-07-29,"Adventure/General","Adventure",8,"ALTO","ALTO",0.2,0.2,0
"Game of Thrones: Episode Four - Sons of Winter","Xbox One",80,8,7.1,27,2015-05-26,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","MEDIO",0.9,0.9,0
"Elite: Dangerous","Xbox One",80,30,7.1,116,2015-10-06,"Simulation/Space/Civilian","Simulation",8,"ALTO","MEDIO",0.9,0.9,0
"Salt and Sanctuary","Xbox One",80,7,6.5,13,2019-02-06,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",1.5,1.5,0
"TowerFall Ascension","Xbox One",80,10,7.2,6,2017-01-25,"Action/General","Action",8,"ALTO","MEDIO",0.8,0.8,0
"Call of Duty: WWII","Xbox One",80,21,4.3,422,2017-11-03,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","BAIXO",3.7,3.7,0
"SMITE","Xbox One",80,21,7.3,116,2015-08-19,"Strategy/Real-Time/MOBA","Strategy",8,"ALTO","MEDIO",0.7,0.7,0
"NBA 2K20","Xbox One",80,18,1.4,311,2019-09-06,"Sports/Team/Basketball/Sim","Sports",8,"ALTO","BAIXO",6.6,6.6,0
"World of Van Helsing: Deathtrap","Xbox One",80,7,6.9,16,2016-12-30,"Strategy/General","Strategy",8,"ALTO","MEDIO",1.1,1.1,1
"Forza Motorsport 5","Xbox One",79,76,6,1138,2013-11-22,"GT / Street/Driving/Racing/Simulation/GT / Street/Automobile","GT",7.9,"ALTO","MEDIO",1.9,1.9,1
"A Way Out","Xbox One",79,26,7.7,167,2018-03-23,"Action Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.2,0.2,0
"Rock Band 4","Xbox One",79,27,6.5,58,2015-10-06,"Action/Rhythm/Music","Action",7.9,"ALTO","MEDIO",1.4,1.4,0
"Steredenn","Xbox One",79,7,6.2,10,2016-04-01,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",7.9,"ALTO","MEDIO",1.7,1.7,1
"The Evil Within","Xbox One",79,24,7.4,523,2014-10-14,"Horror/Action Adventure/Horror/Survival","Horror",7.9,"ALTO","MEDIO",0.5,0.5,0
"Shantae and the Pirate's Curse","Xbox One",79,8,8.1,30,2016-03-16,"Action/Platformer/2D","Action",7.9,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Flipping Death","Xbox One",79,7,6.3,4,2018-08-07,"Action/General","Action",7.9,"ALTO","MEDIO",1.6,1.6,1
"The Council - Episode 1: The Mad Ones","Xbox One",79,10,7.5,19,2018-03-13,"Adventure/General","Adventure",7.9,"ALTO","ALTO",0.4,0.4,0
"For Honor","Xbox One",79,26,5.8,293,2017-02-14,"Action Adventure/General","Action Adventure",7.9,"ALTO","MEDIO",2.1,2.1,0
"Ace Combat 7: Skies Unknown","Xbox One",79,17,7.9,106,2019-01-18,"Simulation/Flight/Combat","Simulation",7.9,"ALTO","ALTO",0,0,0
"Crash Bandicoot N. Sane Trilogy","Xbox One",79,15,7.5,102,2018-06-29,"Miscellaneous/Compilation","Miscellaneous",7.9,"ALTO","ALTO",0.4,0.4,0
"Life is Strange: Before the Storm - Episode 1: Awake","Xbox One",79,12,7.7,44,2017-08-31,"Action Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.2,0.2,0
"Killing Floor 2","Xbox One",79,9,6.8,9,2017-08-29,"Action/Shooter/First-Person/Arcade","Action",7.9,"ALTO","MEDIO",1.1,1.1,0
"FIFA 20","Xbox One",79,18,1.3,339,2019-09-24,"Sports/Team/Soccer/Sim","Sports",7.9,"ALTO","BAIXO",6.6,6.6,0
"Hitman - Episode 2: Sapienza","Xbox One",79,7,6.7,26,2016-04-26,"Action Adventure/General","Action Adventure",7.9,"ALTO","MEDIO",1.2,1.2,0
"Wolfenstein: The New Order","Xbox One",79,18,7.8,487,2014-05-20,"General/Shooter/Historic/Action/Shooter/First-Person/Historic/Arcade","General",7.9,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Pit People","Xbox One",79,12,7.5,28,2018-03-02,"Action/Strategy/Turn-Based/General/Tactics","Action",7.9,"ALTO","ALTO",0.4,0.4,1
"Madden NFL 20","Xbox One",79,22,1.8,117,2019-07-30,"Action/Sports/General/Team/Football/Sim","Action",7.9,"ALTO","BAIXO",6.1,6.1,0
"GRID","Xbox One",79,14,5.1,27,2019-10-11,"Racing/Simulation/Automobile","Racing",7.9,"ALTO","MEDIO",2.8,2.8,0
"Torment: Tides of Numenera","Xbox One",79,12,6.7,40,2017-02-28,"General/Role-Playing/Western-Style","General",7.9,"ALTO","MEDIO",1.2,1.2,0
"Burnout Paradise Remastered","Xbox One",79,30,7,46,2018-03-16,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",0.9,0.9,0
"Tacoma","Xbox One",79,20,6.3,54,2017-08-02,"Adventure/General","Adventure",7.9,"ALTO","MEDIO",1.6,1.6,0
"Halo Wars 2","Xbox One",79,79,6.2,548,2017-02-17,"Strategy/Real-Time/General","Strategy",7.9,"ALTO","MEDIO",1.7,1.7,1
"Pro Evolution Soccer 2015","Xbox One",79,9,6.7,70,2014-11-11,"Action/General/Sports/Traditional/Team/Soccer/Sim","Action",7.9,"ALTO","MEDIO",1.2,1.2,0
"Victor Vran: Overkill Edition","Xbox One",79,10,7,6,2017-05-30,"Role-Playing/Action RPG","Role-Playing",7.9,"ALTO","MEDIO",0.9,0.9,0
"The Book of Unwritten Tales 2","Xbox One",79,7,7.5,11,2015-09-18,"Adventure/General/Point-and-Click","Adventure",7.9,"ALTO","ALTO",0.4,0.4,0
"Mantis Burn Racing","Xbox One",79,9,7.1,17,2016-10-12,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",0.800000000000001,0.800000000000001,0
"God's Trigger","Xbox One",79,7,7.9,30,2019-04-18,"Action/Action Adventure/Shooter/Linear/Shoot-'Em-Up/Top-Down","Action",7.9,"ALTO","ALTO",0,0,0
"The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two","Xbox One",78,13,6.5,22,2016-12-20,"Action/Adventure/General/Point-and-Click","Action",7.8,"ALTO","MEDIO",1.3,1.3,0
"DG2: Defense Grid 2","Xbox One",78,8,7,26,2014-09-24,"Strategy/Real-Time/General/Defense","Strategy",7.8,"ALTO","MEDIO",0.8,0.8,0
"This War of Mine: The Little Ones","Xbox One",78,19,7.7,41,2016-01-29,"Strategy/Real-Time/General","Strategy",7.8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Torchlight II","Xbox One",78,7,7.2,14,2019-09-03,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","MEDIO",0.6,0.6,0
"Layers of Fear","Xbox One",78,10,7.1,112,2016-02-16,"Adventure/3D/First-Person","Adventure",7.8,"ALTO","MEDIO",0.7,0.7,0
"GreedFall","Xbox One",78,14,8,96,2019-09-10,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","ALTO",-0.2,0.2,0
"Alien: Isolation","Xbox One",78,24,8,400,2014-10-07,"Action Adventure/Sci-Fi/General/Survival","Action Adventure",7.8,"ALTO","ALTO",-0.2,0.2,0
"The Walking Dead: The Telltale Series - The Final Season","Xbox One",78,7,7.6,39,2018-08-14,"Adventure/Point-and-Click","Adventure",7.8,"ALTO","ALTO",0.2,0.2,0
"The Surge 2","Xbox One",78,15,6.7,65,2019-09-24,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","MEDIO",1.1,1.1,0
"Skylanders Imaginators","Xbox One",78,14,5.2,18,2016-10-16,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",2.6,2.6,0
"Shadow Warrior 2","Xbox One",78,12,5.6,21,2017-05-19,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",2.2,2.2,0
"Yonder: The Cloud Catcher Chronicles","Xbox One",78,8,7.3,6,2019-02-27,"Action Adventure/Open-World","Action Adventure",7.8,"ALTO","MEDIO",0.5,0.5,0
"Dungeon of the Endless","Xbox One",78,13,7.4,21,2016-03-16,"Strategy/Real-Time/General","Strategy",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,1
"Blackwood Crossing","Xbox One",78,14,6.7,10,2017-04-05,"Adventure/General","Adventure",7.8,"ALTO","MEDIO",1.1,1.1,0
"Candleman","Xbox One",78,13,7.1,33,2017-02-01,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",0.7,0.7,1
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One","Xbox One",78,14,6.4,31,2016-12-20,"Action/Adventure/General/Point-and-Click","Action",7.8,"ALTO","MEDIO",1.4,1.4,0
"Battlefield V","Xbox One",78,38,2.9,761,2018-11-15,"Action/Shooter/First-Person/Tactical","Action",7.8,"ALTO","BAIXO",4.9,4.9,0
"Ashen","Xbox One",78,35,7.1,176,2018-12-07,"Role-Playing/Action Adventure/Action RPG/Open-World","Role-Playing",7.8,"ALTO","MEDIO",0.7,0.7,1
"Ken Follett's The Pillars of the Earth","Xbox One",78,11,7,8,2017-08-15,"Adventure/Visual Novel","Adventure",7.8,"ALTO","MEDIO",0.8,0.8,0
"Q.U.B.E. 2","Xbox One",78,16,7.3,16,2018-03-13,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",0.5,0.5,0
"Watch Dogs","Xbox One",78,15,6,796,2014-05-27,"Action Adventure/Modern/General/Modern/Open-World","Action Adventure",7.8,"ALTO","MEDIO",1.8,1.8,0
"Fallout 4: Far Harbor","Xbox One",78,14,6.5,93,2016-05-19,"Role-Playing/Western-Style","Role-Playing",7.8,"ALTO","MEDIO",1.3,1.3,0
"Skylanders Trap Team","Xbox One",78,22,7.3,15,2014-10-05,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",0.5,0.5,0
"Immortal Redneck","Xbox One",78,9,7.4,10,2018-02-27,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"My Brother Rabbit","Xbox One",78,7,7.5,10,2018-09-21,"Puzzle/Hidden Object","Puzzle",7.8,"ALTO","ALTO",0.3,0.3,1
"Disney Infinity 3.0 Edition","Xbox One",78,18,5.8,25,2015-08-30,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",2,2,0
"Call of Duty: Ghosts","Xbox One",78,7,4.4,726,2013-11-19,"Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade","Action",7.8,"ALTO","BAIXO",3.4,3.4,0
"Assassin's Creed Syndicate","Xbox One",78,22,6.4,537,2015-10-23,"Historic/Action Adventure/Open-World","Historic",7.8,"ALTO","MEDIO",1.4,1.4,0
"Tropico 6","Xbox One",78,7,7.3,9,2019-09-27,"Strategy/Management/Government","Strategy",7.8,"ALTO","MEDIO",0.5,0.5,0
"Bridge Constructor Portal","Xbox One",78,9,6.5,11,2018-02-28,"Simulation/Virtual/Career","Simulation",7.8,"ALTO","MEDIO",1.3,1.3,0
